TIME_STAMP,MODE,LATITUDE,LONGITUDE,T_LATITUDE,T_LONGITUDE
END
TIME_STAMP,MODE,LATITUDE,LONGITUDE,T_LATITUDE,T_LONGITUDE
,RC,0.0,0.0,0.0
,RC,0.0,0.0,0.0
,RC,0.0,0.0,0.0
12:31:36.3,RC,0.0,0.0,0.0
12:31:37.3,RC,0.0,0.0,0.0
12:31:38.3,RC,0.0,0.0,0.0
12:31:39.3,RC,0.0,0.0,0.0
12:31:40.3,RC,0.0,0.0,0.0
12:31:42.3,RC,0.0,0.0,0.0
12:31:43.3,RC,0.0,0.0,0.0
12:31:44.3,RC,0.0,0.0,0.0
12:31:45.3,RC,0.0,0.0,0.0
12:31:46.3,RC,0.0,0.0,0.0
12:31:47.3,RC,0.0,0.0,0.0
12:31:49.3,RC,0.0,0.0,0.0
12:31:50.3,RC,0.0,0.0,0.0
12:31:51.3,RC,0.0,0.0,0.0
12:31:52.3,RC,0.0,0.0,0.0
12:31:53.3,RC,0.0,0.0,0.0
12:31:55.3,RC,0.0,0.0,0.0
12:31:56.3,RC,0.0,0.0,0.0
12:31:57.3,RC,0.0,0.0,0.0
12:31:58.3,RC,0.0,0.0,0.0
12:31:59.3,RC,0.0,0.0,0.0
12:32:01.3,RC,0.0,0.0,0.0
12:32:02.3,RC,0.0,0.0,0.0
12:32:03.3,RC,0.0,0.0,0.0
12:32:04.3,RC,0.0,0.0,0.0
12:32:05.3,RC,0.0,0.0,0.0
12:32:07.3,RC,0.0,0.0,0.0
12:32:08.3,RC,0.0,0.0,0.0
12:32:09.3,RC,0.0,0.0,0.0
12:32:10.3,RC,0.0,0.0,0.0
12:32:11.3,RC,0.0,0.0,0.0
12:32:13.3,RC,0.0,0.0,0.0
12:32:14.3,RC,0.0,0.0,0.0
12:32:15.3,RC,0.0,0.0,0.0
12:32:16.3,RC,0.0,0.0,0.0
12:32:17.3,RC,0.0,0.0,0.0
12:32:19.3,RC,0.0,0.0,0.0
12:32:20.3,RC,0.0,0.0,0.0
12:32:21.3,RC,0.0,0.0,0.0
12:32:22.3,RC,0.0,0.0,0.0
12:32:23.3,RC,0.0,0.0,0.0
12:32:24.3,RC,0.0,0.0,0.0
12:32:26.3,RC,0.0,0.0,0.0
12:32:27.3,RC,0.0,0.0,0.0
12:32:28.3,RC,0.0,0.0,0.0
12:32:29.3,RC,0.0,0.0,0.0
12:32:30.3,RC,0.0,0.0,0.0
12:32:32.3,RC,0.0,0.0,0.0
12:32:33.3,RC,0.0,0.0,0.0
12:32:34.3,RC,0.0,0.0,0.0
12:32:35.3,RC,0.0,0.0,0.0
12:32:36.3,RC,0.0,0.0,0.0
12:32:38.3,RC,0.0,0.0,0.0
12:32:39.3,RC,0.0,0.0,0.0
12:32:40.3,RC,0.0,0.0,0.0
