TIME_STAMP,MODE,LATITUDE,LONGITUDE,DIRECTION,T_LATITUDE,T_LONGITUDE,SERVO_PW,THRUSTER_PW,T_DIRECTION,T_DISTANCE
 7:49:33.0,RC,35.455645,136.06133833333334,44.25684110835749,35.444509,136.072338,1499.2782047816686,1100.0,0.0,0.0
 7:49:33.0,RC,35.455645,136.06133833333334,44.25684110835749,35.444509,136.072338,1492.227826799665,1100.0,0.0,0.0
 7:49:34.0,RC,35.455645,136.06133833333334,44.25684110835749,35.444509,136.072338,1534.4960348946709,1100.0,0.0,0.0
 7:49:34.0,RC,35.455645,136.06133833333334,44.25684110835749,35.444509,136.072338,1473.5289982386998,1200.0,0.0,0.0
 7:49:34.0,RC,35.455645,136.06133833333334,44.25684110835749,35.444509,136.072338,1489.4349234444755,1100.0,0.0,0.0
 7:49:35.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1435.1776668003627,1100.0,0.0,0.0
 7:49:35.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1488.4812491280693,1100.0,0.0,0.0
 7:49:36.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1509.5983232770648,1100.0,0.0,0.0
 7:49:36.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1083.6465018136162,1100.0,0.0,0.0
 7:49:36.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1087.9039764404297,1100.0,0.0,0.0
 7:49:37.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1087.393079485212,1200.0,0.0,0.0
 7:49:37.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1503.268877665202,1100.0,0.0,0.0
 7:49:38.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1488.7537275041852,1100.0,0.0,0.0
 7:49:38.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1893.554415021624,1100.0,0.0,0.0
 7:49:38.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1894.2015511648995,1100.0,0.0,0.0
 7:49:39.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1757.5877053397041,1100.0,0.0,0.0
 7:49:39.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1484.1556549072266,1100.0,0.0,0.0
 7:49:39.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1499.9934605189733,1100.0,0.0,0.0
 7:49:40.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1513.6003494262695,1100.0,0.0,0.0
 7:49:40.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1522.2345079694476,1100.0,0.0,0.0
 7:49:40.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1497.5411551339287,1100.0,0.0,0.0
 7:49:41.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1479.489462716239,1100.0,0.0,0.0
 7:49:41.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1496.2128230503627,1100.0,0.0,0.0
 7:49:42.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1495.3953879220146,1100.0,0.0,0.0
 7:49:42.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1479.1488647460938,1100.0,0.0,0.0
 7:49:42.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1500.8108956473213,1100.0,0.0,0.0
 7:49:43.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1559.4618661063057,1100.0,0.0,0.0
 7:49:43.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1494.1351754324776,1100.0,0.0,0.0
 7:49:44.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1497.302736554827,1100.0,0.0,0.0
 7:49:44.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1493.4142430623372,1100.0,0.0,0.0
 7:49:44.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1494.7141919817243,1100.0,0.0,0.0
 7:49:45.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1477.820532662528,1100.0,0.0,0.0
 7:49:45.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1461.574009486607,1100.0,0.0,0.0
 7:49:45.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1496.1787632533483,1100.0,0.0,0.0
 7:49:46.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1508.542469569615,1100.0,0.0,0.0
 7:49:46.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1502.377646309989,1100.0,0.0,0.0
 7:49:47.0,RC,35.45564666666667,136.06133833333334,0.0,35.444509,136.072338,1485.99488394601,1100.0,0.0,0.0
END
TIME_STAMP,MODE,LATITUDE,LONGITUDE,DIRECTION,T_LATITUDE,T_LONGITUDE,SERVO_PW,THRUSTER_PW,T_DIRECTION,T_DISTANCE
,RC,0.0,0.0,0.0,35.444509,136.072338,1478.8423265729632,1100.0,0.0,0.0
,RC,0.0,0.0,0.0,35.444509,136.072338,1496.04252406529,1100.0,0.0,0.0
,RC,0.0,0.0,0.0,35.444509,136.072338,1492.3640659877233,1100.0,0.0,0.0
,RC,0.0,0.0,0.0,35.444509,136.072338,1539.0941074916295,1100.0,0.0,0.0
,RC,0.0,0.0,0.0,35.444509,136.072338,1499.380384172712,1100.0,0.0,0.0
 7:51:16.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1499.5166233607702,1100.0,0.0,0.0
 7:51:16.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1495.225088936942,1100.0,0.0,0.0
 7:51:17.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1507.9634530203682,1100.0,0.0,0.0
 7:51:17.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1602.1728515625,1100.0,0.0,0.0
 7:51:17.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1497.6092747279577,1100.0,0.0,0.0
 7:51:18.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1493.1133815220423,1100.0,0.0,0.0
 7:51:18.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1477.7580897013347,1100.0,0.0,0.0
 7:51:18.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1090.7649993896484,1100.0,0.0,0.0
 7:51:19.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1096.9241460164387,1100.0,0.0,0.0
 7:51:19.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1488.8218470982142,1100.0,0.0,0.0
 7:51:20.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1489.537102835519,1100.0,0.0,0.0
 7:51:20.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1923.1183188302177,1200.0,0.0,0.0
 7:51:20.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1905.543463570731,1100.0,0.0,0.0
 7:51:21.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1554.863793509347,1100.0,0.0,0.0
 7:51:21.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1492.1256474086217,1100.0,0.0,0.0
 7:51:22.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1510.1773398263115,1900.0,0.0,0.0
 7:51:22.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1503.603799002511,1900.0,0.0,0.0
 7:51:22.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1498.1882912772041,1900.0,0.0,0.0
 7:51:23.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1498.4607696533203,1900.0,0.0,0.0
 7:51:23.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1583.2696642194476,1900.0,0.0,0.0
 7:51:23.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1509.3599046979632,1900.0,0.0,0.0
 7:51:24.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1490.1501791817802,1900.0,0.0,0.0
 7:51:24.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1479.7051747639973,1900.0,0.0,0.0
 7:51:25.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1462.3914446149554,1900.0,0.0,0.0
 7:51:25.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1520.4974583217077,1900.0,0.0,0.0
 7:51:25.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1500.5724770682198,1900.0,0.0,0.0
 7:51:26.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1478.1951904296875,1900.0,0.0,0.0
 7:51:26.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1528.4674508231026,1900.0,0.0,0.0
 7:51:27.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1506.5670013427734,1900.0,0.0,0.0
 7:51:27.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1454.5236315046038,1900.0,0.0,0.0
 7:51:27.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1406.4652579171318,1900.0,0.0,0.0
 7:51:28.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1442.3302241734095,1900.0,0.0,0.0
 7:51:28.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1491.5806906563896,1900.0,0.0,0.0
 7:51:28.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1504.523413521903,1200.0,0.0,0.0
 7:51:29.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1470.4295567103795,1300.0,0.0,0.0
 7:51:29.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1522.5069863455635,1900.0,0.0,0.0
 7:51:30.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1502.0711081368584,1900.0,0.0,0.0
 7:51:30.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1503.3653804234095,1900.0,0.0,0.0
 7:51:30.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1499.5166233607702,1200.0,0.0,0.0
 7:51:31.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1479.0126255580358,1900.0,0.0,0.0
 7:51:31.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1437.527792794364,1900.0,0.0,0.0
 7:51:32.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1477.3777553013392,1900.0,0.0,0.0
 7:51:32.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1501.2196132114955,1100.0,0.0,0.0
 7:51:32.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1498.1882912772041,1400.0,0.0,0.0
 7:51:33.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1475.4363468715123,1900.0,0.0,0.0
 7:51:33.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1508.88306753976,1900.0,0.0,0.0
 7:51:34.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1494.9526105608259,1900.0,0.0,0.0
 7:51:34.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1568.8623700823102,1900.0,0.0,0.0
 7:51:34.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1503.8762773786273,1900.0,0.0,0.0
 7:51:35.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1448.6994062151227,1900.0,0.0,0.0
 7:51:35.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1494.2089716593425,1900.0,0.0,0.0
 7:51:35.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1085.451671055385,1900.0,0.0,0.0
 7:51:36.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1081.1941964285713,1900.0,0.0,0.0
 7:51:36.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1074.671745300293,1900.0,0.0,0.0
 7:51:37.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1384.666987827846,1900.0,0.0,0.0
 7:51:37.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1889.3310001918248,1900.0,0.0,0.0
 7:51:37.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1922.3690032958984,1900.0,0.0,0.0
 7:51:38.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1926.1155809674945,1900.0,0.0,0.0
 7:51:38.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1872.335161481585,1500.0,0.0,0.0
 7:51:38.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1510.2454594203405,1100.0,0.0,0.0
 7:51:39.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1496.2128230503627,1100.0,0.0,0.0
 7:51:39.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1486.8463788713727,1100.0,0.0,0.0
 7:51:39.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1486.6079602922712,1100.0,0.0,0.0
 7:51:40.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1502.7182442801338,1100.0,0.0,0.0
 7:51:40.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1469.4077627999443,1100.0,0.0,0.0
 7:51:41.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1497.7795737130302,1100.0,0.0,0.0
 7:51:41.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1536.7666880289714,1100.0,0.0,0.0
 7:51:41.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1493.1815011160713,1100.0,0.0,0.0
 7:51:42.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1508.5084097726005,1100.0,0.0,0.0
 7:51:42.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1452.0713261195592,1200.0,0.0,0.0
 7:51:42.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1490.7632555280413,1100.0,0.0,0.0
 7:51:43.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1497.8817531040736,1100.0,0.0,0.0
 7:51:43.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1478.7060873849052,1100.0,0.0,0.0
 7:51:44.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1476.492200578962,1100.0,0.0,0.0
 7:51:44.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1460.415976388114,1100.0,0.0,0.0
 7:51:44.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1493.9989362444196,1100.0,0.0,0.0
 7:51:45.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1512.8680637904577,1100.0,0.0,0.0
 7:51:45.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1687.4563697625174,1880,141.17063724029458,1591.7107502100755
 7:51:45.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1689.0632267644273,1880,141.17063724029458,1591.7107502100755
 7:51:46.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1690.6630332016362,1880,141.17063724029458,1591.7107502100755
 7:51:46.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1692.255760743651,1880,141.17063724029458,1591.7107502100755
 7:51:47.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1693.841381972044,1880,141.17063724029458,1591.7107502100755
 7:51:47.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1695.4198703769518,1880,141.17063724029458,1591.7107502100755
 7:51:47.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1696.991200353379,1880,141.17063724029458,1591.7107502100755
 7:51:48.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1698.5553471973074,1880,141.17063724029458,1591.7107502100755
 7:51:48.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1700.1122871016178,1880,141.17063724029458,1591.7107502100755
 7:51:49.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1701.6619971518267,1880,141.17063724029458,1591.7107502100755
 7:51:49.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1703.2044553216415,1880,141.17063724029458,1591.7107502100755
 7:51:49.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1704.739640468339,1880,141.17063724029458,1591.7107502100755
 7:51:50.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1706.2675323279707,1880,141.17063724029458,1591.7107502100755
 7:51:50.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1707.7881115103978,1880,141.17063724029458,1591.7107502100755
 7:51:51.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1709.301359494163,1880,141.17063724029458,1591.7107502100755
 7:51:51.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1710.8072586211997,1880,141.17063724029458,1591.7107502100755
 7:51:51.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1712.3057920913834,1880,141.17063724029458,1591.7107502100755
 7:51:52.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1713.7969439569324,1880,141.17063724029458,1591.7107502100755
 7:51:52.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1715.2806991166563,1880,141.17063724029458,1591.7107502100755
 7:51:52.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1716.7570433100614,1880,141.17063724029458,1591.7107502100755
 7:51:53.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1718.2259631113147,1880,141.17063724029458,1591.7107502100755
 7:51:53.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1719.687445923071,1880,141.17063724029458,1591.7107502100755
 7:51:54.0,AN,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1721.1414799701665,1880,141.17063724029458,1591.7107502100755
 7:51:54.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1471.8941279820033,1200.0,141.17063724029458,1591.7107502100755
 7:51:54.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1496.1447034563337,1100.0,141.17063724029458,1591.7107502100755
 7:51:55.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1542.4319675990514,1100.0,141.17063724029458,1591.7107502100755
 7:51:55.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1420.2594757080078,1100.0,141.17063724029458,1591.7107502100755
 7:51:56.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1493.2496207101005,1100.0,141.17063724029458,1591.7107502100755
 7:51:56.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1577.54761832101,1100.0,141.17063724029458,1591.7107502100755
 7:51:56.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1494.5438929966517,1100.0,141.17063724029458,1591.7107502100755
 7:51:57.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1495.0547899518695,1100.0,141.17063724029458,1591.7107502100755
 7:51:57.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1487.6297542027064,1100.0,141.17063724029458,1591.7107502100755
 7:51:57.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1500.6065368652344,1100.0,141.17063724029458,1591.7107502100755
 7:51:58.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1535.654067993164,1100.0,141.17063724029458,1591.7107502100755
 7:51:58.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1496.6215406145368,1100.0,141.17063724029458,1591.7107502100755
 7:51:59.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1484.4962528773717,1100.0,141.17063724029458,1591.7107502100755
 7:51:59.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1508.814947945731,1100.0,141.17063724029458,1591.7107502100755
 7:51:59.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1498.8354274204798,1100.0,141.17063724029458,1591.7107502100755
 7:52:00.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1519.4075448172432,1100.0,141.17063724029458,1591.7107502100755
 7:52:00.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1478.6720275878906,1100.0,141.17063724029458,1591.7107502100755
 7:52:00.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1497.370856148856,1100.0,141.17063724029458,1591.7107502100755
 7:52:01.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1492.1937670026507,1100.0,141.17063724029458,1591.7107502100755
 7:52:01.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1496.1787632533483,1100.0,141.17063724029458,1591.7107502100755
 7:52:02.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1489.3668038504463,1100.0,141.17063724029458,1591.7107502100755
 7:52:02.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1502.6501246861048,1100.0,141.17063724029458,1591.7107502100755
 7:52:02.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1496.4512416294642,1100.0,141.17063724029458,1591.7107502100755
 7:52:03.0,RC,35.455648333333336,136.06133333333332,44.256840175762534,35.444509,136.072338,1489.809581211635,1100.0,141.17063724029458,1591.7107502100755
END
TIME_STAMP,MODE,LATITUDE,LONGITUDE,DIRECTION,T_LATITUDE,T_LONGITUDE,SERVO_PW,THRUSTER_PW,T_DIRECTION,T_DISTANCE
,RC,0.0,0.0,0.0,35.444509,136.072338,1467.4663543701172,0.0,0.0,0.0
,RC,0.0,0.0,0.0,35.444509,136.072338,1496.7237200055804,0.0,0.0,0.0
,RC,0.0,0.0,0.0,35.444509,136.072338,1499.857221330915,0.0,0.0,0.0
,RC,0.0,0.0,0.0,35.444509,136.072338,1457.6571328299385,1100.0,0.0,0.0
,RC,0.0,0.0,0.0,35.444509,136.072338,1495.8381652832031,1100.0,0.0,0.0
 8:08:40.0,RC,35.45417,136.06067333333334,44.25874635544602,35.444509,136.072338,1528.7399291992188,1100.0,0.0,0.0
 8:08:40.0,RC,35.45417,136.06067333333334,44.25874635544602,35.444509,136.072338,1491.2060328892298,1100.0,0.0,0.0
 8:08:40.0,RC,35.45417,136.06067333333334,44.25874635544602,35.444509,136.072338,1494.3735940115791,1100.0,0.0,0.0
 8:08:41.0,RC,35.45417,136.06067833333333,89.99999856823462,35.444509,136.072338,1502.4741490681965,1100.0,0.0,0.0
 8:08:41.0,RC,35.45417,136.06067833333333,89.99999856823462,35.444509,136.072338,1495.906284877232,1100.0,0.0,0.0
 8:08:42.0,RC,35.45417,136.06068166666665,89.99999906040398,35.444509,136.072338,1461.3355909075055,1100.0,0.0,0.0
 8:08:42.0,RC,35.45417,136.06068166666665,89.99999906040398,35.444509,136.072338,1468.658447265625,1100.0,0.0,0.0
 8:08:43.0,RC,35.454166666666666,136.06068666666667,129.29750691851325,35.444509,136.072338,1497.575214930943,1100.0,0.0,0.0
 8:08:43.0,RC,35.454166666666666,136.06068666666667,129.29750691851325,35.444509,136.072338,1485.7848485310872,1100.0,0.0,0.0
 8:08:43.0,RC,35.454166666666666,136.06068666666667,129.29750691851325,35.444509,136.072338,1497.9839324951172,1100.0,0.0,0.0
 8:08:44.0,RC,35.454161666666664,136.06068833333333,164.80893104439997,35.444509,136.072338,1503.4335000174385,1100.0,0.0,0.0
 8:08:44.0,RC,35.454161666666664,136.06068833333333,164.80893104439997,35.444509,136.072338,1480.238778250558,1100.0,0.0,0.0
 8:08:44.0,RC,35.454161666666664,136.06068833333333,164.80893104439997,35.444509,136.072338,1496.9961983816963,1100.0,0.0,0.0
 8:08:45.0,RC,35.45415833333333,136.06069333333335,129.29750403686745,35.444509,136.072338,1494.5438929966517,1100.0,0.0,0.0
 8:08:45.0,RC,35.45415833333333,136.06069333333335,129.29750403686745,35.444509,136.072338,1492.3640659877233,1200.0,0.0,0.0
 8:08:46.0,RC,35.45415666666667,136.060695,140.83443230183855,35.444509,136.072338,1478.024891444615,1100.0,0.0,0.0
 8:08:46.0,RC,35.45415666666667,136.060695,140.83443230183855,35.444509,136.072338,1474.9254499162946,1100.0,0.0,0.0
