TIME_STAMP,MODE,LATITUDE,LONGITUDE,DIRECTION,SPEED,T_INDEX,T_LATITUDE,T_LONGITUDE,T_DIRECTION,ERR_BACK
,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:47.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:47.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:48.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:49.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:49.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:50.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:51.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:51.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:52.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:53.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:54.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:54.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:55.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:56.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:56.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:57.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:58.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:59.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:08:59.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:00.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:01.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:01.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:02.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:03.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:04.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:04.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:05.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:06.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:06.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:07.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:08.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:08.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:09.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:10.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:11.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:11.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:12.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:13.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:13.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:14.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:15.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:16.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:16.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:17.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:18.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
 1:09:18.1,RC,0.0,0.0,0.0,0.0,1,35.453018,136.064675,0.0,0.0
